date,p_infected,p_infected_low,p_infected_high,p_fatalities,p_fatalities_low,p_fatalities_high,p_hospital,p_hospital_low,p_hospital_high,p_recent,p_recent_low,p_recent_high,p_daily,p_daily_low,p_daily_high,p_active,p_active_low,p_active_high
2022/07/01,49.6762257169288,47.5686599052584,51.7837915285991,0.722543352601156,0.358216071570832,1.08687063363148,2.79383429672447,2.08493973449864,3.5027288589503,2.88825757575758,2.17399981497354,3.60251533654161,0.733447865732787,0.37377610613119,1.09311962533438,2.91396854764107,2.20497701157272,3.62296008370942
2022/07/02,50.0220945647371,47.9620539823067,52.0821351471674,0.631988332523092,0.289529181767543,0.974447483278641,1.94319880418535,1.33928927446446,2.54710833390624,2.75643922277451,2.07431727871926,3.43856116682977,0.700713338804368,0.357037445032245,1.04438923257649,2.43040212107821,1.79594519993285,3.06485904222358
2022/07/03,50.0220945647371,47.9620539823067,52.0821351471674,0.631988332523092,0.289529181767543,0.974447483278641,1.94319880418535,1.33928927446446,2.54710833390624,2.75643922277451,2.07431727871926,3.43856116682977,0.700713338804368,0.357037445032245,1.04438923257649,2.43040212107821,1.79594519993285,3.06485904222358
2022/07/04,50.0220945647371,47.9620539823067,52.0821351471674,0.631988332523092,0.289529181767543,0.974447483278641,1.94319880418535,1.33928927446446,2.54710833390624,2.75643922277451,2.07431727871926,3.43856116682977,0.700713338804368,0.357037445032245,1.04438923257649,2.43040212107821,1.79594519993285,3.06485904222358
2022/07/05,50.0220945647371,47.9620539823067,52.0821351471674,0.631988332523092,0.289529181767543,0.974447483278641,1.94319880418535,1.33928927446446,2.54710833390624,2.75643922277451,2.07431727871926,3.43856116682977,0.700713338804368,0.357037445032245,1.04438923257649,2.43040212107821,1.79594519993285,3.06485904222358
2022/07/06,52.8215223097113,51.0493006991673,54.5937439202553,0.647138964577657,0.357098208088182,0.937179721067132,1.61630358397751,1.15301278097588,2.07959438697914,3.89696169088507,3.20767200039432,4.58625138137582,0.556708812983582,0.291692902194435,0.821724723772729,2.20146764509673,1.67623150751837,2.72670378267509
2022/07/07,52.8215223097113,51.0493006991673,54.5937439202553,0.647138964577657,0.357098208088182,0.937179721067132,1.61630358397751,1.15301278097588,2.07959438697914,3.89696169088507,3.20767200039432,4.58625138137582,0.556708812983582,0.291692902194435,0.821724723772729,2.20146764509673,1.67623150751837,2.72670378267509
2022/07/08,52.8215223097113,51.0493006991673,54.5937439202553,0.647138964577657,0.357098208088182,0.937179721067132,1.61630358397751,1.15301278097588,2.07959438697914,3.89696169088507,3.20767200039432,4.58625138137582,0.556708812983582,0.291692902194435,0.821724723772729,2.20146764509673,1.67623150751837,2.72670378267509
2022/07/09,52.8215223097113,51.0493006991673,54.5937439202553,0.647138964577657,0.357098208088182,0.937179721067132,1.61630358397751,1.15301278097588,2.07959438697914,3.89696169088507,3.20767200039432,4.58625138137582,0.556708812983582,0.291692902194435,0.821724723772729,2.20146764509673,1.67623150751837,2.72670378267509
2022/07/10,48.4272812208035,46.6987270451476,50.1558353964593,0.514226945491944,0.254666936270352,0.773786954713535,1.68598524762908,1.21306385671783,2.15890663854033,3.88592917580696,3.21538774732946,4.55647060428445,0.555132739400994,0.297337854704793,0.812927624097195,2.55372158206166,2.00809271326792,3.09935045085541
2022/07/11,48.4272812208035,46.6987270451476,50.1558353964593,0.514226945491944,0.254666936270352,0.773786954713535,1.68598524762908,1.21306385671783,2.15890663854033,3.88592917580696,3.21538774732946,4.55647060428445,0.555132739400994,0.297337854704793,0.812927624097195,2.55372158206166,2.00809271326792,3.09935045085541
2022/07/12,48.4272812208035,46.6987270451476,50.1558353964593,0.514226945491944,0.254666936270352,0.773786954713535,1.68598524762908,1.21306385671783,2.15890663854033,3.88592917580696,3.21538774732946,4.55647060428445,0.555132739400994,0.297337854704793,0.812927624097195,2.55372158206166,2.00809271326792,3.09935045085541
2022/07/13,48.4272812208035,46.6987270451476,50.1558353964593,0.514226945491944,0.254666936270352,0.773786954713535,1.68598524762908,1.21306385671783,2.15890663854033,3.88592917580696,3.21538774732946,4.55647060428445,0.555132739400994,0.297337854704793,0.812927624097195,2.55372158206166,2.00809271326792,3.09935045085541
2022/07/14,48.4272812208035,46.6987270451476,50.1558353964593,0.514226945491944,0.254666936270352,0.773786954713535,1.68598524762908,1.21306385671783,2.15890663854033,3.88592917580696,3.21538774732946,4.55647060428445,0.555132739400994,0.297337854704793,0.812927624097195,2.55372158206166,2.00809271326792,3.09935045085541
